DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,DNA SOURCE,GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,PHENOTYPE (required for EGA),Developmental stage,Cell Type,Immunoprecipitate,Organism part,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples)
DN600653D,F11,5953STDY8614384,,,,,,,,,,,,,,,,,,,,,5953STDY8614384
DN600653D,G11,5953STDY8614385,,,,,,,,,,,,,,,,,,,,,5953STDY8614385
DN600653D,H11,5953STDY8614386,,,,,,,,,,,,,,,,,,,,,5953STDY8614386
DN600653D,A12,5953STDY8614387,,,,,,,,,,,,,,,,,,,,,5953STDY8614387
DN600653D,B12,5953STDY8614388,,,,,,,,,,,,,,,,,,,,,5953STDY8614388
DN600653D,C12,5953STDY8614389,,,,,,,,,,,,,,,,,,,,,5953STDY8614389
DN600653D,D12,5953STDY8614390,,,,,,,,,,,,,,,,,,,,,5953STDY8614390
DN600653D,E12,5953STDY8614391,,,,,,,,,,,,,,,,,,,,,5953STDY8614391
DN600653D,F12,5953STDY8614392,,,,,,,,,,,,,,,,,,,,,5953STDY8614392
DN600653D,G12,5953STDY8614393,,,,,,,,,,,,,,,,,,,,,5953STDY8614393
DN600653D,H12,5953STDY8614394,,,,,,,,,,,,,,,,,,,,,5953STDY8614394
DN600654E,A1,5953STDY8614395,HB45_1_V10_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614395
DN600654E,B1,5953STDY8614396,HB45_1_V10_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614396
DN600654E,C1,5953STDY8614397,HB45_1_V10_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614397
DN600654E,D1,5953STDY8614398,HB45_1_V10_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614398
DN600654E,E1,5953STDY8614399,HB45_1_V10_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614399
DN600654E,F1,5953STDY8614400,HB45_1_V10_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614400
DN600654E,G1,5953STDY8614401,HB45_1_V10_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614401
DN600654E,H1,5953STDY8614402,HB45_1_V10_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614402
DN600654E,A2,5953STDY8614403,HB45_1_V10_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614403
DN600654E,B2,5953STDY8614404,HB45_1_V10_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614404
DN600654E,C2,5953STDY8614405,HB45_1_V10_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614405
DN600654E,D2,5953STDY8614406,HB45_1_V10_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614406
DN600654E,E2,5953STDY8614407,HB45_1_V10_BRA_SC_13,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614407
DN600654E,F2,5953STDY8614408,HB45_1_V10_BRA_SC_14,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614408
DN600654E,G2,5953STDY8614409,HB45_1_V10_BRA_SC_15,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614409
DN600654E,H2,5953STDY8614410,HB45_1_V10_BRA_SC_16,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614410
DN600654E,A3,5953STDY8614411,HB45_1_V10_BRA_SC_17,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614411
DN600654E,B3,5953STDY8614412,HB45_1_V10_BRA_SC_18,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614412
DN600654E,C3,5953STDY8614413,HB45_1_V10_BRA_SC_19,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614413
DN600654E,D3,5953STDY8614414,HB45_1_V10_BRA_SC_20,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614414
DN600654E,E3,5953STDY8614415,HB45_1_V10_BRA_SC_21,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614415
DN600654E,F3,5953STDY8614416,HB45_1_V10_BRA_SC_22,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614416
DN600654E,G3,5953STDY8614417,HB45_1_V10_BRA_SC_23,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614417
DN600654E,H3,5953STDY8614418,HB45_1_V10_BRA_SC_24,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614418
DN600654E,A4,5953STDY8614419,HB45_1_V10_BRA_SC_25,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614419
DN600654E,B4,5953STDY8614420,HB45_1_V10_BRA_SC_26,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614420
DN600654E,C4,5953STDY8614421,HB45_1_V10_BRA_SC_27,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614421
DN600654E,D4,5953STDY8614422,HB45_1_V10_BRA_SC_28,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614422
DN600654E,E4,5953STDY8614423,HB45_1_V10_BRA_SC_29,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614423
DN600654E,F4,5953STDY8614424,HB45_1_V10_BRA_SC_30,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614424
DN600654E,G4,5953STDY8614425,HB45_1_V10_BRA_SC_31,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614425
DN600654E,H4,5953STDY8614426,HB45_1_V10_BRA_SC_32,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614426
DN600654E,A5,5953STDY8614427,HB45_1_V10_BRA_SC_33,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614427
DN600654E,B5,5953STDY8614428,HB45_1_V10_BRA_SC_34,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614428
DN600654E,C5,5953STDY8614429,HB45_1_V10_BRA_SC_35,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614429
DN600654E,D5,5953STDY8614430,HB45_1_V10_BRA_SC_36,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614430
DN600654E,E5,5953STDY8614431,HB45_1_V10_BRA_SC_37,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614431
DN600654E,F5,5953STDY8614432,HB45_1_V10_BRA_SC_38,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614432
DN600654E,G5,5953STDY8614433,HB45_1_V10_BRA_SC_39,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614433
DN600654E,H5,5953STDY8614434,HB45_1_V10_BRA_SC_40,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614434
DN600654E,A6,5953STDY8614435,HB45_1_V10_BRA_SC_41,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614435
DN600654E,B6,5953STDY8614436,HB45_1_V10_BRA_SC_42,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614436
DN600654E,C6,5953STDY8614437,HB45_1_V10_BRA_SC_43,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614437
DN600654E,D6,5953STDY8614438,HB45_1_V10_BRA_SC_44,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614438
DN600654E,E6,5953STDY8614439,HB45_1_V10_BRA_SC_45,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614439
DN600654E,F6,5953STDY8614440,HB45_1_V10_BRA_SC_46,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614440
DN600654E,G6,5953STDY8614441,HB45_1_V10_BRA_SC_47,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614441
DN600654E,H6,5953STDY8614442,HB45_1_V10_BRA_SC_48,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614442
DN600654E,A7,5953STDY8614443,HB45_1_V10_BRA_SC_49,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614443
DN600654E,B7,5953STDY8614444,HB45_1_V10_BRA_SC_50,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614444
DN600654E,C7,5953STDY8614445,HB45_1_V10_BRA_SC_51,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614445
DN600654E,D7,5953STDY8614446,HB45_1_V10_BRA_SC_52,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614446
DN600654E,E7,5953STDY8614447,HB45_1_V10_BRA_SC_53,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614447
DN600654E,F7,5953STDY8614448,HB45_1_V10_BRA_SC_54,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614448
DN600654E,G7,5953STDY8614449,HB45_1_V10_BRA_SC_55,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614449
DN600654E,H7,5953STDY8614450,HB45_1_V10_BRA_SC_56,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614450
DN600654E,A8,5953STDY8614451,HB45_1_V10_BRA_SC_57,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614451
DN600654E,B8,5953STDY8614452,HB45_1_V10_BRA_SC_58,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614452
DN600654E,C8,5953STDY8614453,HB45_1_V10_BRA_SC_59,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614453
DN600654E,D8,5953STDY8614454,HB45_1_V10_BRA_SC_60,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614454
DN600654E,E8,5953STDY8614455,HB45_1_V10_BRA_SC_61,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614455
DN600654E,F8,5953STDY8614456,HB45_1_V10_BRA_SC_62,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614456
DN600654E,G8,5953STDY8614457,HB45_1_V10_BRA_SC_63,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614457
DN600654E,H8,5953STDY8614458,HB45_1_V10_BRA_SC_64,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614458
DN600654E,A9,5953STDY8614459,HB45_1_V10_BRA_SC_65,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614459
DN600654E,B9,5953STDY8614460,HB45_1_V10_BRA_SC_66,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614460
DN600654E,C9,5953STDY8614461,HB45_1_V10_BRA_SC_67,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614461
DN600654E,D9,5953STDY8614462,HB45_1_V10_BRA_SC_68,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614462
DN600654E,E9,5953STDY8614463,HB45_1_V10_BRA_SC_69,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614463
DN600654E,F9,5953STDY8614464,HB45_1_V10_BRA_SC_70,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614464
DN600654E,G9,5953STDY8614465,HB45_1_V10_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614465
DN600654E,H9,5953STDY8614466,HB45_1_V10_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614466
DN600654E,A10,5953STDY8614467,HB45_1_V10_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614467
DN600654E,B10,5953STDY8614468,HB45_1_V10_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614468
DN600654E,C10,5953STDY8614469,HB45_1_V10_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614469
DN600654E,D10,5953STDY8614470,HB45_1_V10_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614470
DN600654E,E10,5953STDY8614471,HB45_1_V10_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614471
DN600654E,F10,5953STDY8614472,HB45_1_V10_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614472
DN600654E,G10,5953STDY8614473,HB45_1_V10_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614473
DN600654E,H10,5953STDY8614474,HB45_1_V10_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614474
DN600654E,A11,5953STDY8614475,HB45_1_V10_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614475
DN600654E,B11,5953STDY8614476,HB45_1_V10_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614476
DN600654E,C11,5953STDY8614477,HB45_1_V10_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614477
DN600654E,D11,5953STDY8614478,HB45_1_V10_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614478
DN600654E,E11,5953STDY8614479,HB45_1_V10_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614479
DN600654E,F11,5953STDY8614480,HB45_1_V10_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614480
DN600654E,G11,5953STDY8614481,HB45_1_V10_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614481
DN600654E,H11,5953STDY8614482,HB45_1_V10_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614482
DN600654E,A12,5953STDY8614483,HB45_1_V10_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614483
DN600654E,B12,5953STDY8614484,HB45_1_V10_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614484
DN600654E,C12,5953STDY8614485,HB45_1_V10_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614485
DN600654E,D12,5953STDY8614486,HB45_1_V10_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614486
DN600654E,E12,5953STDY8614487,HB45_1_V10_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614487
DN600654E,F12,5953STDY8614488,HB45_1_V10_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614488
DN600654E,G12,5953STDY8614489,HB45_1_V10_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614489
DN600654E,H12,5953STDY8614490,HB45_1_V10_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614490
DN600655F,A1,5953STDY8614491,,,,,,,,,,,,,,,,,,,,,5953STDY8614491
DN600655F,B1,5953STDY8614492,,,,,,,,,,,,,,,,,,,,,5953STDY8614492
DN600655F,C1,5953STDY8614493,,,,,,,,,,,,,,,,,,,,,5953STDY8614493
DN600655F,D1,5953STDY8614494,,,,,,,,,,,,,,,,,,,,,5953STDY8614494
DN600655F,E1,5953STDY8614495,,,,,,,,,,,,,,,,,,,,,5953STDY8614495
DN600655F,F1,5953STDY8614496,,,,,,,,,,,,,,,,,,,,,5953STDY8614496
DN600655F,G1,5953STDY8614497,,,,,,,,,,,,,,,,,,,,,5953STDY8614497
DN600655F,H1,5953STDY8614498,,,,,,,,,,,,,,,,,,,,,5953STDY8614498
DN600655F,A2,5953STDY8614499,,,,,,,,,,,,,,,,,,,,,5953STDY8614499
DN600655F,B2,5953STDY8614500,,,,,,,,,,,,,,,,,,,,,5953STDY8614500
DN600655F,C2,5953STDY8614501,,,,,,,,,,,,,,,,,,,,,5953STDY8614501
DN600655F,D2,5953STDY8614502,,,,,,,,,,,,,,,,,,,,,5953STDY8614502
DN600655F,E2,5953STDY8614503,,,,,,,,,,,,,,,,,,,,,5953STDY8614503
DN600655F,F2,5953STDY8614504,,,,,,,,,,,,,,,,,,,,,5953STDY8614504
DN600655F,G2,5953STDY8614505,,,,,,,,,,,,,,,,,,,,,5953STDY8614505
DN600655F,H2,5953STDY8614506,,,,,,,,,,,,,,,,,,,,,5953STDY8614506
DN600655F,A3,5953STDY8614507,,,,,,,,,,,,,,,,,,,,,5953STDY8614507
DN600655F,B3,5953STDY8614508,,,,,,,,,,,,,,,,,,,,,5953STDY8614508
DN600655F,C3,5953STDY8614509,,,,,,,,,,,,,,,,,,,,,5953STDY8614509
DN600655F,D3,5953STDY8614510,,,,,,,,,,,,,,,,,,,,,5953STDY8614510
DN600655F,E3,5953STDY8614511,,,,,,,,,,,,,,,,,,,,,5953STDY8614511
DN600655F,F3,5953STDY8614512,,,,,,,,,,,,,,,,,,,,,5953STDY8614512
DN600655F,G3,5953STDY8614513,,,,,,,,,,,,,,,,,,,,,5953STDY8614513
DN600655F,H3,5953STDY8614514,,,,,,,,,,,,,,,,,,,,,5953STDY8614514
DN600655F,A4,5953STDY8614515,,,,,,,,,,,,,,,,,,,,,5953STDY8614515
DN600655F,B4,5953STDY8614516,,,,,,,,,,,,,,,,,,,,,5953STDY8614516
DN600655F,C4,5953STDY8614517,,,,,,,,,,,,,,,,,,,,,5953STDY8614517
DN600655F,D4,5953STDY8614518,,,,,,,,,,,,,,,,,,,,,5953STDY8614518
DN600655F,E4,5953STDY8614519,,,,,,,,,,,,,,,,,,,,,5953STDY8614519
DN600655F,F4,5953STDY8614520,,,,,,,,,,,,,,,,,,,,,5953STDY8614520
DN600655F,G4,5953STDY8614521,,,,,,,,,,,,,,,,,,,,,5953STDY8614521
DN600655F,H4,5953STDY8614522,,,,,,,,,,,,,,,,,,,,,5953STDY8614522
DN600655F,A5,5953STDY8614523,,,,,,,,,,,,,,,,,,,,,5953STDY8614523
DN600655F,B5,5953STDY8614524,,,,,,,,,,,,,,,,,,,,,5953STDY8614524
DN600655F,C5,5953STDY8614525,,,,,,,,,,,,,,,,,,,,,5953STDY8614525
DN600655F,D5,5953STDY8614526,,,,,,,,,,,,,,,,,,,,,5953STDY8614526
DN600655F,E5,5953STDY8614527,,,,,,,,,,,,,,,,,,,,,5953STDY8614527
DN600655F,F5,5953STDY8614528,,,,,,,,,,,,,,,,,,,,,5953STDY8614528
DN600655F,G5,5953STDY8614529,,,,,,,,,,,,,,,,,,,,,5953STDY8614529
DN600655F,H5,5953STDY8614530,,,,,,,,,,,,,,,,,,,,,5953STDY8614530
DN600655F,A6,5953STDY8614531,,,,,,,,,,,,,,,,,,,,,5953STDY8614531
DN600655F,B6,5953STDY8614532,,,,,,,,,,,,,,,,,,,,,5953STDY8614532
DN600655F,C6,5953STDY8614533,,,,,,,,,,,,,,,,,,,,,5953STDY8614533
DN600655F,D6,5953STDY8614534,,,,,,,,,,,,,,,,,,,,,5953STDY8614534
DN600655F,E6,5953STDY8614535,,,,,,,,,,,,,,,,,,,,,5953STDY8614535
DN600655F,F6,5953STDY8614536,,,,,,,,,,,,,,,,,,,,,5953STDY8614536
DN600655F,G6,5953STDY8614537,,,,,,,,,,,,,,,,,,,,,5953STDY8614537
DN600655F,H6,5953STDY8614538,,,,,,,,,,,,,,,,,,,,,5953STDY8614538
DN600655F,A7,5953STDY8614539,,,,,,,,,,,,,,,,,,,,,5953STDY8614539
DN600655F,B7,5953STDY8614540,,,,,,,,,,,,,,,,,,,,,5953STDY8614540
DN600655F,C7,5953STDY8614541,,,,,,,,,,,,,,,,,,,,,5953STDY8614541
DN600655F,D7,5953STDY8614542,,,,,,,,,,,,,,,,,,,,,5953STDY8614542
DN600655F,E7,5953STDY8614543,,,,,,,,,,,,,,,,,,,,,5953STDY8614543
DN600655F,F7,5953STDY8614544,,,,,,,,,,,,,,,,,,,,,5953STDY8614544
DN600655F,G7,5953STDY8614545,,,,,,,,,,,,,,,,,,,,,5953STDY8614545
DN600655F,H7,5953STDY8614546,,,,,,,,,,,,,,,,,,,,,5953STDY8614546
DN600655F,A8,5953STDY8614547,,,,,,,,,,,,,,,,,,,,,5953STDY8614547
DN600655F,B8,5953STDY8614548,,,,,,,,,,,,,,,,,,,,,5953STDY8614548
DN600655F,C8,5953STDY8614549,,,,,,,,,,,,,,,,,,,,,5953STDY8614549
DN600655F,D8,5953STDY8614550,,,,,,,,,,,,,,,,,,,,,5953STDY8614550
DN600655F,E8,5953STDY8614551,,,,,,,,,,,,,,,,,,,,,5953STDY8614551
DN600655F,F8,5953STDY8614552,,,,,,,,,,,,,,,,,,,,,5953STDY8614552
DN600655F,G8,5953STDY8614553,,,,,,,,,,,,,,,,,,,,,5953STDY8614553
DN600655F,H8,5953STDY8614554,,,,,,,,,,,,,,,,,,,,,5953STDY8614554
DN600655F,A9,5953STDY8614555,,,,,,,,,,,,,,,,,,,,,5953STDY8614555
DN600655F,B9,5953STDY8614556,,,,,,,,,,,,,,,,,,,,,5953STDY8614556
DN600655F,C9,5953STDY8614557,,,,,,,,,,,,,,,,,,,,,5953STDY8614557
DN600655F,D9,5953STDY8614558,,,,,,,,,,,,,,,,,,,,,5953STDY8614558
DN600655F,E9,5953STDY8614559,,,,,,,,,,,,,,,,,,,,,5953STDY8614559
DN600655F,F9,5953STDY8614560,,,,,,,,,,,,,,,,,,,,,5953STDY8614560
DN600655F,G9,5953STDY8614561,,,,,,,,,,,,,,,,,,,,,5953STDY8614561
DN600655F,H9,5953STDY8614562,,,,,,,,,,,,,,,,,,,,,5953STDY8614562
DN600655F,A10,5953STDY8614563,,,,,,,,,,,,,,,,,,,,,5953STDY8614563
DN600655F,B10,5953STDY8614564,,,,,,,,,,,,,,,,,,,,,5953STDY8614564
DN600655F,C10,5953STDY8614565,,,,,,,,,,,,,,,,,,,,,5953STDY8614565
DN600655F,D10,5953STDY8614566,,,,,,,,,,,,,,,,,,,,,5953STDY8614566
DN600655F,E10,5953STDY8614567,,,,,,,,,,,,,,,,,,,,,5953STDY8614567
DN600655F,F10,5953STDY8614568,,,,,,,,,,,,,,,,,,,,,5953STDY8614568
DN600655F,G10,5953STDY8614569,,,,,,,,,,,,,,,,,,,,,5953STDY8614569
DN600655F,H10,5953STDY8614570,,,,,,,,,,,,,,,,,,,,,5953STDY8614570
DN600655F,A11,5953STDY8614571,,,,,,,,,,,,,,,,,,,,,5953STDY8614571
DN600655F,B11,5953STDY8614572,,,,,,,,,,,,,,,,,,,,,5953STDY8614572
DN600655F,C11,5953STDY8614573,,,,,,,,,,,,,,,,,,,,,5953STDY8614573
DN600655F,D11,5953STDY8614574,,,,,,,,,,,,,,,,,,,,,5953STDY8614574
DN600655F,E11,5953STDY8614575,,,,,,,,,,,,,,,,,,,,,5953STDY8614575
DN600655F,F11,5953STDY8614576,,,,,,,,,,,,,,,,,,,,,5953STDY8614576
DN600655F,G11,5953STDY8614577,,,,,,,,,,,,,,,,,,,,,5953STDY8614577
DN600655F,H11,5953STDY8614578,,,,,,,,,,,,,,,,,,,,,5953STDY8614578
DN600655F,A12,5953STDY8614579,,,,,,,,,,,,,,,,,,,,,5953STDY8614579
DN600655F,B12,5953STDY8614580,,,,,,,,,,,,,,,,,,,,,5953STDY8614580
DN600655F,C12,5953STDY8614581,,,,,,,,,,,,,,,,,,,,,5953STDY8614581
DN600655F,D12,5953STDY8614582,,,,,,,,,,,,,,,,,,,,,5953STDY8614582
DN600655F,E12,5953STDY8614583,,,,,,,,,,,,,,,,,,,,,5953STDY8614583
DN600655F,F12,5953STDY8614584,,,,,,,,,,,,,,,,,,,,,5953STDY8614584
DN600655F,G12,5953STDY8614585,,,,,,,,,,,,,,,,,,,,,5953STDY8614585
DN600655F,H12,5953STDY8614586,,,,,,,,,,,,,,,,,,,,,5953STDY8614586
DN600656G,A1,5953STDY8614587,HB42_1_V9_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614587
DN600656G,B1,5953STDY8614588,HB42_1_V9_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614588
DN600656G,C1,5953STDY8614589,HB42_1_V9_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614589
DN600656G,D1,5953STDY8614590,HB42_1_V9_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614590
DN600656G,E1,5953STDY8614591,HB42_1_V9_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614591
DN600656G,F1,5953STDY8614592,HB42_1_V9_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614592
DN600656G,G1,5953STDY8614593,HB42_1_V9_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614593
DN600656G,H1,5953STDY8614594,HB42_1_V9_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614594
DN600656G,A2,5953STDY8614595,HB42_1_V9_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614595
DN600656G,B2,5953STDY8614596,HB42_1_V9_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614596
DN600656G,C2,5953STDY8614597,HB42_1_V9_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614597
DN600656G,D2,5953STDY8614598,HB42_1_V9_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614598
